customer_id,invoice_id,invoice_date,invoice_amount
CUST_12,INV_CUST_12_12,2024-11-06,531.125
CUST_12,INV_CUST_12_13,2024-12-06,531.125
CUST_12,INV_CUST_12_13,2024-12-06,531.125
CUST_12,INV_CUST_12_14,2025-01-05,531.125
CUST_12,INV_CUST_12_15,2025-02-04,531.125
CUST_12,INV_CUST_12_16,2025-03-06,531.125
CUST_12,INV_CUST_12_17,2025-04-05,531.125
CUST_12,INV_CUST_12_18,2025-05-05,531.125
CUST_12,INV_CUST_12_19,2025-06-04,531.125
CUST_12,INV_CUST_12_20,2025-07-04,531.125
CUST_12,INV_CUST_12_21,2025-08-03,531.125
CUST_12,INV_CUST_12_22,2025-09-02,531.125
CUST_12,INV_CUST_12_23,2025-10-02,531.125
CUST_13,INV_CUST_13_0,2023-01-23,836.0
CUST_13,INV_CUST_13_1,2023-02-22,836.0
CUST_13,INV_CUST_13_2,2023-03-24,836.0
CUST_13,INV_CUST_13_3,2023-04-23,836.0
CUST_13,INV_CUST_13_4,2023-05-23,836.0
CUST_13,INV_CUST_13_5,2023-06-22,836.0
CUST_13,INV_CUST_13_6,2023-07-22,836.0
CUST_13,INV_CUST_13_7,2023-08-21,836.0
CUST_13,INV_CUST_13_8,2023-09-20,836.0
CUST_13,INV_CUST_13_9,2023-10-20,836.0
CUST_13,INV_CUST_13_10,2023-11-19,836.0
CUST_13,INV_CUST_13_11,2023-12-19,836.0
CUST_14,INV_CUST_14_0,2023-04-11,522.5833333333334
CUST_14,INV_CUST_14_1,2023-05-11,522.5833333333334
CUST_14,INV_CUST_14_2,2023-06-10,522.5833333333334
CUST_14,INV_CUST_14_3,2023-07-10,522.5833333333334
CUST_14,INV_CUST_14_4,2023-08-09,522.5833333333334
CUST_14,INV_CUST_14_5,2023-09-08,522.5833333333334
CUST_14,INV_CUST_14_6,2023-10-08,522.5833333333334
CUST_14,INV_CUST_14_7,2023-11-07,522.5833333333334
CUST_14,INV_CUST_14_8,2023-12-07,522.5833333333334
CUST_14,INV_CUST_14_9,2024-01-06,522.5833333333334
CUST_14,INV_CUST_14_10,2024-02-05,522.5833333333334
CUST_14,INV_CUST_14_11,2024-03-06,522.5833333333334
CUST_15,INV_CUST_15_0,2023-12-26,2347.0
CUST_15,INV_CUST_15_1,2024-01-25,2347.0
CUST_15,INV_CUST_15_1,2024-01-25,2347.0
CUST_15,INV_CUST_15_2,2024-02-24,2347.0
CUST_15,INV_CUST_15_3,2024-03-25,2347.0
CUST_15,INV_CUST_15_4,2024-04-24,2347.0
CUST_15,INV_CUST_15_5,2024-05-24,2347.0
CUST_16,INV_CUST_16_0,2023-10-10,685.5416666666666
CUST_16,INV_CUST_16_1,2023-11-09,685.5416666666666
CUST_16,INV_CUST_16_2,2023-12-09,685.5416666666666
CUST_16,INV_CUST_16_3,2024-01-08,685.5416666666666
CUST_16,INV_CUST_16_4,2024-02-07,685.5416666666666
CUST_16,INV_CUST_16_5,2024-03-08,685.5416666666666
CUST_16,INV_CUST_16_6,2024-04-07,685.5416666666666
CUST_16,INV_CUST_16_7,2024-05-07,685.5416666666666
CUST_16,INV_CUST_16_8,2024-06-06,685.5416666666666
CUST_16,INV_CUST_16_9,2024-07-06,685.5416666666666
CUST_16,INV_CUST_16_10,2024-08-05,685.5416666666666
CUST_16,INV_CUST_16_11,2024-09-04,685.5416666666666
CUST_16,INV_CUST_16_12,2024-10-04,685.5416666666666
CUST_16,INV_CUST_16_13,2024-11-03,685.5416666666666
CUST_16,INV_CUST_16_14,2024-12-03,685.5416666666666
CUST_16,INV_CUST_16_15,2025-01-02,685.5416666666666
CUST_16,INV_CUST_16_16,2025-02-01,685.5416666666666
CUST_16,INV_CUST_16_17,2025-03-03,685.5416666666666
CUST_16,INV_CUST_16_18,2025-04-02,685.5416666666666
CUST_16,INV_CUST_16_19,2025-05-02,685.5416666666666
CUST_16,INV_CUST_16_20,2025-06-01,685.5416666666666
CUST_16,INV_CUST_16_21,2025-07-01,685.5416666666666
CUST_16,INV_CUST_16_22,2025-07-31,685.5416666666666
CUST_16,INV_CUST_16_23,2025-08-30,685.5416666666666
CUST_17,INV_CUST_17_0,2023-03-23,2934.0
CUST_17,INV_CUST_17_1,2023-04-22,2934.0
CUST_17,INV_CUST_17_2,2023-05-22,2934.0
CUST_17,INV_CUST_17_3,2023-06-21,2934.0
CUST_17,INV_CUST_17_4,2023-07-21,2934.0
CUST_17,INV_CUST_17_5,2023-08-20,2934.0
CUST_18,INV_CUST_18_0,2023-06-01,1663.0833333333333
CUST_18,INV_CUST_18_1,2023-07-01,1663.0833333333333
CUST_18,INV_CUST_18_2,2023-07-31,1663.0833333333333
CUST_18,INV_CUST_18_3,2023-08-30,1663.0833333333333
CUST_18,INV_CUST_18_4,2023-09-29,1663.0833333333333
CUST_18,INV_CUST_18_5,2023-10-29,1663.0833333333333
CUST_18,INV_CUST_18_6,2023-11-28,1663.0833333333333
CUST_18,INV_CUST_18_7,2023-12-28,1663.0833333333333
CUST_18,INV_CUST_18_8,2024-01-27,1663.0833333333333
CUST_18,INV_CUST_18_9,2024-02-26,1663.0833333333333
CUST_18,INV_CUST_18_10,2024-03-27,1663.0833333333333
CUST_18,INV_CUST_18_11,2024-04-26,1663.0833333333333
CUST_19,INV_CUST_19_0,2023-09-11,777.5416666666666
CUST_19,INV_CUST_19_1,2023-10-11,777.5416666666666
CUST_19,INV_CUST_19_2,2023-11-10,777.5416666666666
CUST_19,INV_CUST_19_3,2023-12-10,777.5416666666666
CUST_19,INV_CUST_19_4,2024-01-09,777.5416666666666
CUST_19,INV_CUST_19_5,2024-02-08,777.5416666666666
CUST_19,INV_CUST_19_6,2024-03-09,777.5416666666666
CUST_19,INV_CUST_19_7,2024-04-08,777.5416666666666
CUST_19,INV_CUST_19_7,2024-04-08,777.5416666666666
CUST_19,INV_CUST_19_8,2024-05-08,777.5416666666666
CUST_19,INV_CUST_19_9,2024-06-07,777.5416666666666
CUST_19,INV_CUST_19_10,2024-07-07,777.5416666666666
CUST_19,INV_CUST_19_11,2024-08-06,777.5416666666666
CUST_19,INV_CUST_19_12,2024-09-05,777.5416666666666
CUST_19,INV_CUST_19_13,2024-10-05,777.5416666666666
CUST_19,INV_CUST_19_14,2024-11-04,777.5416666666666
CUST_19,INV_CUST_19_15,2024-12-04,777.5416666666666
CUST_19,INV_CUST_19_16,2025-01-03,777.5416666666666
CUST_19,INV_CUST_19_17,2025-02-02,777.5416666666666
CUST_19,INV_CUST_19_18,2025-03-04,777.5416666666666
CUST_19,INV_CUST_19_19,2025-04-03,777.5416666666666
CUST_19,INV_CUST_19_20,2025-05-03,777.5416666666666
CUST_19,INV_CUST_19_21,2025-06-02,777.5416666666666
CUST_19,INV_CUST_19_22,2025-07-02,777.5416666666666
CUST_19,INV_CUST_19_23,2025-08-01,777.5416666666666
CUST_19,INV_CUST_19_23,2025-08-01,777.5416666666666
CUST_20,INV_CUST_20_0,2023-12-12,1424.5
CUST_20,INV_CUST_20_1,2024-01-11,1424.5
CUST_20,INV_CUST_20_2,2024-02-10,1424.5
CUST_20,INV_CUST_20_3,2024-03-11,1424.5
CUST_20,INV_CUST_20_4,2024-04-10,1424.5
CUST_20,INV_CUST_20_5,2024-05-10,1424.5
CUST_21,INV_CUST_21_0,2023-08-16,621.5
CUST_21,INV_CUST_21_1,2023-09-15,621.5
CUST_21,INV_CUST_21_1,2023-09-15,621.5
CUST_21,INV_CUST_21_2,2023-10-15,621.5
CUST_21,INV_CUST_21_3,2023-11-14,621.5
CUST_21,INV_CUST_21_4,2023-12-14,621.5
CUST_21,INV_CUST_21_5,2024-01-13,621.5
CUST_21,INV_CUST_21_5,2024-01-13,621.5
CUST_22,INV_CUST_22_0,2023-06-12,1371.1666666666667
CUST_22,INV_CUST_22_1,2023-07-12,1371.1666666666667
CUST_22,INV_CUST_22_2,2023-08-11,1371.1666666666667
CUST_22,INV_CUST_22_2,2023-08-11,1371.1666666666667
CUST_22,INV_CUST_22_3,2023-09-10,1371.1666666666667
CUST_22,INV_CUST_22_4,2023-10-10,1371.1666666666667
CUST_22,INV_CUST_22_5,2023-11-09,1371.1666666666667
CUST_23,INV_CUST_23_0,2023-08-29,1622.0833333333333
CUST_23,INV_CUST_23_1,2023-09-28,1622.0833333333333
CUST_23,INV_CUST_23_2,2023-10-28,1622.0833333333333
CUST_23,INV_CUST_23_3,2023-11-27,1622.0833333333333
CUST_23,INV_CUST_23_4,2023-12-27,1622.0833333333333
CUST_23,INV_CUST_23_5,2024-01-26,1622.0833333333333
CUST_23,INV_CUST_23_6,2024-02-25,1622.0833333333333
CUST_23,INV_CUST_23_7,2024-03-26,1622.0833333333333
CUST_23,INV_CUST_23_8,2024-04-25,1622.0833333333333
CUST_23,INV_CUST_23_8,2024-04-25,1622.0833333333333
CUST_23,INV_CUST_23_9,2024-05-25,1622.0833333333333
CUST_23,INV_CUST_23_9,2024-05-25,1622.0833333333333
CUST_23,INV_CUST_23_10,2024-06-24,1622.0833333333333
CUST_23,INV_CUST_23_11,2024-07-24,1622.0833333333333
CUST_24,INV_CUST_24_0,2023-02-18,1421.5
CUST_24,INV_CUST_24_1,2023-03-20,1421.5
CUST_24,INV_CUST_24_2,2023-04-19,1421.5
CUST_24,INV_CUST_24_3,2023-05-19,1421.5
CUST_24,INV_CUST_24_4,2023-06-18,1421.5
CUST_24,INV_CUST_24_5,2023-07-18,1421.5
CUST_24,INV_CUST_24_6,2023-08-17,1421.5
CUST_24,INV_CUST_24_7,2023-09-16,1421.5
CUST_24,INV_CUST_24_8,2023-10-16,1421.5
CUST_24,INV_CUST_24_9,2023-11-15,1421.5
CUST_24,INV_CUST_24_10,2023-12-15,1421.5
CUST_24,INV_CUST_24_10,2023-12-15,1421.5
CUST_24,INV_CUST_24_11,2024-01-14,1421.5
CUST_25,INV_CUST_25_0,2023-10-14,1355.25
CUST_25,INV_CUST_25_1,2023-11-13,1355.25
CUST_25,INV_CUST_25_2,2023-12-13,1355.25
CUST_25,INV_CUST_25_3,2024-01-12,1355.25
CUST_25,INV_CUST_25_4,2024-02-11,1355.25
CUST_25,INV_CUST_25_5,2024-03-12,1355.25
CUST_25,INV_CUST_25_6,2024-04-11,1355.25
CUST_25,INV_CUST_25_7,2024-05-11,1355.25
CUST_25,INV_CUST_25_8,2024-06-10,1355.25
CUST_25,INV_CUST_25_9,2024-07-10,1355.25
CUST_25,INV_CUST_25_10,2024-08-09,1355.25
CUST_25,INV_CUST_25_11,2024-09-08,1355.25
CUST_26,INV_CUST_26_0,2023-03-25,1600.0
CUST_26,INV_CUST_26_1,2023-04-24,1600.0
CUST_26,INV_CUST_26_2,2023-05-24,1600.0
CUST_26,INV_CUST_26_3,2023-06-23,1600.0
CUST_26,INV_CUST_26_4,2023-07-23,1600.0
CUST_26,INV_CUST_26_5,2023-08-22,1600.0
CUST_26,INV_CUST_26_6,2023-09-21,1600.0
CUST_26,INV_CUST_26_7,2023-10-21,1600.0
CUST_26,INV_CUST_26_8,2023-11-20,1600.0
CUST_26,INV_CUST_26_9,2023-12-20,1600.0
CUST_26,INV_CUST_26_10,2024-01-19,1600.0
CUST_26,INV_CUST_26_11,2024-02-18,1600.0
CUST_27,INV_CUST_27_0,2023-06-08,63.583333333333336
CUST_27,INV_CUST_27_1,2023-07-08,63.583333333333336
CUST_27,INV_CUST_27_2,2023-08-07,63.583333333333336
CUST_27,INV_CUST_27_3,2023-09-06,63.583333333333336
CUST_27,INV_CUST_27_4,2023-10-06,63.583333333333336
CUST_27,INV_CUST_27_5,2023-11-05,63.583333333333336
CUST_27,INV_CUST_27_6,2023-12-05,63.583333333333336
CUST_27,INV_CUST_27_7,2024-01-04,63.583333333333336
CUST_27,INV_CUST_27_8,2024-02-03,63.583333333333336
CUST_27,INV_CUST_27_9,2024-03-04,63.583333333333336
CUST_27,INV_CUST_27_10,2024-04-03,63.583333333333336
CUST_27,INV_CUST_27_10,2024-04-03,63.583333333333336
CUST_27,INV_CUST_27_11,2024-05-03,63.583333333333336
CUST_27,INV_CUST_27_12,2024-06-02,63.583333333333336
CUST_27,INV_CUST_27_13,2024-07-02,63.583333333333336
CUST_27,INV_CUST_27_14,2024-08-01,63.583333333333336
CUST_27,INV_CUST_27_15,2024-08-31,63.583333333333336
CUST_27,INV_CUST_27_16,2024-09-30,63.583333333333336
CUST_27,INV_CUST_27_17,2024-10-30,63.583333333333336
CUST_27,INV_CUST_27_18,2024-11-29,63.583333333333336
CUST_27,INV_CUST_27_19,2024-12-29,63.583333333333336
CUST_27,INV_CUST_27_20,2025-01-28,63.583333333333336
CUST_27,INV_CUST_27_21,2025-02-27,63.583333333333336
CUST_27,INV_CUST_27_22,2025-03-29,63.583333333333336
CUST_27,INV_CUST_27_23,2025-04-28,63.583333333333336
CUST_28,INV_CUST_28_0,2023-02-21,129.79166666666666
CUST_28,INV_CUST_28_1,2023-03-23,129.79166666666666
CUST_28,INV_CUST_28_2,2023-04-22,129.79166666666666
CUST_28,INV_CUST_28_3,2023-05-22,129.79166666666666
CUST_28,INV_CUST_28_4,2023-06-21,129.79166666666666
CUST_28,INV_CUST_28_5,2023-07-21,129.79166666666666
CUST_28,INV_CUST_28_6,2023-08-20,129.79166666666666
CUST_28,INV_CUST_28_7,2023-09-19,129.79166666666666
CUST_28,INV_CUST_28_8,2023-10-19,129.79166666666666
CUST_28,INV_CUST_28_9,2023-11-18,129.79166666666666
CUST_28,INV_CUST_28_10,2023-12-18,129.79166666666666
CUST_28,INV_CUST_28_10,2023-12-18,129.79166666666666
CUST_28,INV_CUST_28_11,2024-01-17,129.79166666666666
CUST_28,INV_CUST_28_12,2024-02-16,129.79166666666666
CUST_28,INV_CUST_28_13,2024-03-17,129.79166666666666
CUST_28,INV_CUST_28_14,2024-04-16,129.79166666666666
CUST_28,INV_CUST_28_15,2024-05-16,129.79166666666666
CUST_28,INV_CUST_28_16,2024-06-15,129.79166666666666
CUST_28,INV_CUST_28_17,2024-07-15,129.79166666666666
CUST_28,INV_CUST_28_18,2024-08-14,129.79166666666666
CUST_28,INV_CUST_28_19,2024-09-13,129.79166666666666
CUST_28,INV_CUST_28_20,2024-10-13,129.79166666666666
CUST_28,INV_CUST_28_21,2024-11-12,129.79166666666666
CUST_28,INV_CUST_28_22,2024-12-12,129.79166666666666
CUST_28,INV_CUST_28_23,2025-01-11,129.79166666666666
CUST_29,INV_CUST_29_0,2023-01-02,1980.6666666666667
CUST_29,INV_CUST_29_1,2023-02-01,1980.6666666666667
CUST_29,INV_CUST_29_2,2023-03-03,1980.6666666666667
CUST_29,INV_CUST_29_3,2023-04-02,1980.6666666666667
CUST_29,INV_CUST_29_4,2023-05-02,1980.6666666666667
CUST_29,INV_CUST_29_5,2023-06-01,1980.6666666666667
CUST_30,INV_CUST_30_0,2023-02-03,814.375
CUST_30,INV_CUST_30_1,2023-03-05,814.375
CUST_30,INV_CUST_30_1,2023-03-05,814.375
CUST_30,INV_CUST_30_2,2023-04-04,814.375
CUST_30,INV_CUST_30_3,2023-05-04,814.375
CUST_30,INV_CUST_30_4,2023-06-03,814.375
CUST_30,INV_CUST_30_5,2023-07-03,814.375
CUST_30,INV_CUST_30_6,2023-08-02,814.375
CUST_30,INV_CUST_30_7,2023-09-01,814.375
CUST_30,INV_CUST_30_7,2023-09-01,814.375
CUST_30,INV_CUST_30_8,2023-10-01,814.375
CUST_30,INV_CUST_30_8,2023-10-01,814.375
CUST_30,INV_CUST_30_9,2023-10-31,814.375
CUST_30,INV_CUST_30_10,2023-11-30,814.375
CUST_30,INV_CUST_30_11,2023-12-30,814.375
CUST_30,INV_CUST_30_12,2024-01-29,814.375
CUST_30,INV_CUST_30_12,2024-01-29,814.375
CUST_30,INV_CUST_30_13,2024-02-28,814.375
CUST_30,INV_CUST_30_14,2024-03-29,814.375
CUST_30,INV_CUST_30_15,2024-04-28,814.375
CUST_30,INV_CUST_30_16,2024-05-28,814.375
CUST_30,INV_CUST_30_17,2024-06-27,814.375
CUST_30,INV_CUST_30_18,2024-07-27,814.375
CUST_30,INV_CUST_30_18,2024-07-27,814.375
CUST_30,INV_CUST_30_19,2024-08-26,814.375
CUST_30,INV_CUST_30_20,2024-09-25,814.375
CUST_30,INV_CUST_30_21,2024-10-25,814.375
CUST_30,INV_CUST_30_22,2024-11-24,814.375
CUST_30,INV_CUST_30_23,2024-12-24,814.375
CUST_31,INV_CUST_31_0,2023-07-10,1620.0
CUST_31,INV_CUST_31_1,2023-08-09,1620.0
CUST_31,INV_CUST_31_2,2023-09-08,1620.0
CUST_31,INV_CUST_31_3,2023-10-08,1620.0
CUST_31,INV_CUST_31_4,2023-11-07,1620.0
CUST_31,INV_CUST_31_5,2023-12-07,1620.0
CUST_32,INV_CUST_32_0,2023-03-30,1096.25
CUST_32,INV_CUST_32_1,2023-04-29,1096.25
CUST_32,INV_CUST_32_2,2023-05-29,1096.25
CUST_32,INV_CUST_32_3,2023-06-28,1096.25
CUST_32,INV_CUST_32_4,2023-07-28,1096.25
CUST_32,INV_CUST_32_5,2023-08-27,1096.25
CUST_32,INV_CUST_32_6,2023-09-26,1096.25
CUST_32,INV_CUST_32_7,2023-10-26,1096.25
CUST_32,INV_CUST_32_8,2023-11-25,1096.25
CUST_32,INV_CUST_32_9,2023-12-25,1096.25
CUST_32,INV_CUST_32_10,2024-01-24,1096.25
CUST_32,INV_CUST_32_11,2024-02-23,1096.25
CUST_33,INV_CUST_33_0,2023-08-23,278.0
CUST_33,INV_CUST_33_1,2023-09-22,278.0
CUST_33,INV_CUST_33_2,2023-10-22,278.0
CUST_33,INV_CUST_33_3,2023-11-21,278.0
CUST_33,INV_CUST_33_4,2023-12-21,278.0
